"","time","open","high","low","close","vwap","volume","count"
"1","1596844800","0.25041","0.25368","0.24650","0.25082","0.25009","6505576.02762226","3399"
"2","1596931200","0.25045","0.25310","0.23990","0.24461","0.24464","8613568.77407056","4013"
"3","1597017600","0.24469","0.25547","0.24286","0.25119","0.25065","12404368.50344811","5955"
"4","1597104000","0.25130","0.26200","0.22910","0.24151","0.24655","21033373.25754866","9284"
"5","1597190400","0.24160","0.24487","0.23233","0.23995","0.24105","16964967.88845885","5822"
"6","1597276800","0.23984","0.24996","0.23076","0.24949","0.23967","18291808.68670032","6272"
"7","1597363200","0.24927","0.26000","0.24573","0.25403","0.25258","19222344.60789310","7139"
"8","1597449600","0.25402","0.25781","0.24688","0.25330","0.25295","9684521.14846431","3883"
"9","1597536000","0.25264","0.25735","0.24721","0.25700","0.25251","6993689.43789476","3513"
"10","1597622400","0.25700","0.27590","0.25129","0.26583","0.26586","27086903.69987172","11044"
"11","1597708800","0.26599","0.27043","0.25009","0.25405","0.25934","18463672.91748251","7644"
"12","1597795200","0.25384","0.25644","0.23568","0.24503","0.24462","19854594.79858207","7925"
"13","1597881600","0.24522","0.24900","0.24106","0.24692","0.24552","5219388.50290954","2687"
"14","1597968000","0.24667","0.24940","0.23627","0.23705","0.24321","10575228.69856328","4651"
"15","1598054400","0.23728","0.24349","0.23287","0.24336","0.23744","7669142.09369540","2892"
"16","1598140800","0.24350","0.24464","0.23601","0.24175","0.24019","4044438.39825308","2062"
"17","1598227200","0.24189","0.24706","0.23954","0.24523","0.24467","5676463.09241555","2817"
"18","1598313600","0.24483","0.24573","0.22924","0.23454","0.23625","10528758.25623255","4926"
"19","1598400000","0.23415","0.23760","0.23241","0.23374","0.23510","6889053.58038494","3108"
"20","1598486400","0.23372","0.23521","0.21633","0.22389","0.22505","16010412.66103356","6559"
"21","1598572800","0.22440","0.23000","0.22051","0.22866","0.22601","8304838.08970535","3752"
"22","1598659200","0.22858","0.23348","0.22650","0.23072","0.23027","5831680.35975184","2300"
